date,price_0050,price_006208,close_0050,close_006208,nav_0050,nav_006208,premium_0050,premium_006208,volume_0050,volume_006208,beta,price_spread,nav_spread,mispricing_spread,premium_spread,spread_mean,spread_std,z_score,signal,ret_0050,ret_006208,position,gross_ret,turnover,cost,strategy_ret,equity,peak,drawdown
2024-09-24,44.66979217529297,103.74732208251952,46.25,108.0500030517578,185.23,108.15,-0.0012,-0.0009,39809384,5912298,1.061008017590735,-1.1258575411376701,0.25234692489945676,-1.3782044660371269,-0.0002999999999999999,-1.378992327283461,0.0014402204882831748,0.5470421041387186,0,0.00954983935026954,0.009813145081586816,0.0,-0.0,0.0,0.0,-0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-09-25,45.33380508422852,105.4276351928711,46.9375,109.8000030517578,188.22,109.9,-0.0025,-0.0009,46692004,7287202,1.0606643795634962,-1.1265479761312465,0.2529440794989686,-1.379492055630215,-0.0016,-1.3790040545506252,0.0014434447442044922,-0.33808088709259243,0,0.014864920488768751,0.016196207059832046,0.0,-0.0,0.0,0.0,-0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-09-26,45.70806503295898,106.14777374267578,47.32500076293945,110.5500030517578,189.67,110.75,-0.002,-0.0018,66903724,8893328,1.0609569662657525,-1.1269114750812323,0.25106908276552353,-1.3779805578467559,-0.0002000000000000001,-1.3789572914413857,0.001461490700163368,0.6683132465506734,0,0.008255648252669223,0.006830643108775458,0.0,0.0,0.0,0.0,0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-09-27,45.611473083496094,105.90773010253906,47.22499847412109,110.3000030517578,188.25,109.93,0.0034999999999999,0.0034,45613256,7065700,1.0612150910594362,-1.1278284963654825,0.25022570093215446,-1.378054197297637,9.999999999990008e-05,-1.3787879257744933,0.00135051034627102,0.543297190489662,0,-0.002113236458231915,-0.0022614100293675277,0.0,0.0,0.0,0.0,0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-09-30,44.416259765625,103.21922302246094,45.98749923706055,107.5,181.79,106.17,0.0118999999999999,0.0125,52747800,12665256,1.0606118364900934,-1.1242977954327378,0.25505385405466185,-1.3793516494873996,-0.0006000000000001005,-1.3789208369715236,0.001261395034060278,-0.34153655614873746,0,-0.026204225320307972,-0.025385371563295123,0.0,-0.0,0.0,0.0,-0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-10-01,44.33174896240234,103.21922302246094,45.900001525878906,107.5,183.84,107.36,-0.0013,0.0013,37640876,7047038,1.0614131530828967,-1.129917896478994,0.25069871145705225,-1.3806166079360462,-0.0026,-1.379034254314646,0.0013083086175809675,-1.2094651064256305,0,-0.0019026996795454831,0.0,0.0,-0.0,0.0,0.0,-0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-10-04,44.33174896240234,103.21922302246094,45.900001525878906,107.5,184.03,107.48,-0.0023,0.0002,35462652,6902566,1.0613408725163647,-1.1295827419650566,0.25088404758978733,-1.380466789554844,-0.0025,-1.3790473924163889,0.0013219223045488901,-1.0737371883133806,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-10-07,45.43038177490234,105.5716552734375,47.03749847412109,109.9499969482422,187.89,109.73,0.0014,0.002,53806008,10678866,1.0605189834368063,-1.1251903772990994,0.2535143180020638,-1.3787046953011632,-0.0006000000000000001,-1.378927894497962,0.0012320855367885237,0.1811556017291402,0,0.024782076913585138,0.022790640949357455,0.0,0.0,0.0,0.0,0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-10-08,45.21307373046875,105.09156799316406,46.8125,109.4499969482422,187.72,109.63,-0.0025,-0.0016,37917328,10061297,1.0606959410833372,-1.1259751710368229,0.2527448550991478,-1.3787200261359707,-0.0009,-1.3788913859061849,0.0012266001669412204,0.13970303839231377,0,-0.0047833197948963235,-0.004547501685276956,0.0,-0.0,0.0,0.0,-0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-10-09,45.635623931884766,106.3397979736328,47.25,110.75,189.05,110.41,-0.0003,0.0031,45188240,7600288,1.059440228064873,-1.1233370927723776,0.2581920578531891,-1.3815291506255667,-0.0034,-1.3790171051146909,0.0013613631904205073,-1.8452427159425888,0,0.00934575260100634,0.011877546451204646,0.0,-0.0,0.0,0.0,-0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-10-11,46.39621353149414,108.16414642333984,48.03749847412109,112.6500015258789,192.33,112.31,-0.0009,0.003,49226984,9175558,1.0601093406386757,-1.127963206727871,0.2541577414924481,-1.3821209482203192,-0.0039,-1.3791977737988845,0.0015206349458740634,-1.9223380531705407,0,0.01666657611046629,0.017155838965947634,0.0,-0.0,0.0,0.0,-0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-10-14,46.43243789672852,108.30817413330078,48.07500076293945,112.8000030517578,192.67,112.52,-0.0019,0.0025,40439036,11459670,1.0577627969365162,-1.1175999049998673,0.2650266413595066,-1.3826265463593739,-0.0044,-1.3794639973676044,0.0016332014031432021,-1.936410895608439,0,0.0007807612405652531,0.0013315660939738905,0.0,-0.0,0.0,0.0,-0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-10-15,47.42241287231445,110.37255096435548,49.09999847412109,114.9499969482422,196.67,114.84,-0.0014,0.001,59070828,9499063,1.0587250643929114,-1.1210010757494024,0.25942265853763313,-1.3804237342870356,-0.0024000000000000002,-1.3796025287456348,0.001588404376917103,-0.5170003012674944,0,0.021320762390029113,0.01906021265314628,0.0,0.0,0.0,0.0,0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-10-16,46.60145950317383,108.64423370361328,48.25,113.1500015258789,193.14,112.79,-0.0007,0.0032,71201552,16306146,1.059056039112636,-1.1233061277433336,0.258816684232416,-1.3821228119757496,-0.0039000000000000003,-1.3798579694124098,0.0015607670448292152,-1.451108652532855,0,-0.017311505666129934,-0.01565894097437648,0.0,-0.0,0.0,0.0,-0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-10-17,46.67389678955078,108.6922378540039,48.32500076293945,113.1999969482422,192.77,112.58,0.0027,0.0055,38164820,8934675,1.058993679061195,-1.1219283962736855,0.25916736564308795,-1.3810957619167734,-0.0027999999999999995,-1.379910467290308,0.0015848893265257675,-0.7478721741812221,0,0.001554399522015304,0.0004418471993790085,0.0,0.0,0.0,0.0,0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-10-18,47.83289337158203,111.28472137451172,49.525001525878906,115.9000015258789,198.64,116.0,-0.0027,-0.0009,129283608,16562479,1.0612364813828243,-1.132930358389225,0.24681081285428608,-1.379741171243511,-0.0018000000000000002,-1.3797954686927474,0.0015035046280074966,0.03611392224865206,0,0.024831793823795856,0.023851597608929964,0.0,0.0,0.0,0.0,0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-10-21,47.8208236694336,111.5727767944336,49.51250076293945,116.1999969482422,198.61,115.98,-0.0028,0.0019,52918584,8589462,1.0611424917317356,-1.1354830030696537,0.2472895341244259,-1.3827725371940796,-0.0047,-1.3800074722199143,0.0016111266073820984,-1.7162307179931755,0,-0.00025233058879936543,0.0025884543391403447,0.0,-0.0,0.0,0.0,-0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-10-22,47.63972854614258,110.99666595458984,49.32500076293945,115.5999984741211,198.27,115.79,-0.0049,-0.0016,33857660,10948630,1.0650877342852243,-1.1523638132868386,0.2285690552963029,-1.3809328685831415,-0.0033,-1.380081919516786,0.0016181011005681175,-0.5258936330101701,0,-0.0037869511521353427,-0.005163543082782662,0.0,0.0,0.0,0.0,0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-10-23,47.32583236694336,110.32455444335938,49.0,114.9000015258789,195.99,114.46,0.0001,0.0038,37794896,12407223,1.064726957678051,-1.150808720389863,0.2310178505904652,-1.3818265709803281,-0.0037,-1.3802325193563134,0.00163402651817033,-0.9755359575189899,0,-0.006588958182143889,-0.006055240537634177,0.0,-0.0,0.0,0.0,-0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-10-24,47.03608322143555,109.65242004394533,48.70000076293945,114.1999969482422,195.09,113.94,-0.0015,0.0023,32493848,10556928,1.0623795811034324,-1.1394170859943316,0.24237976126468475,-1.3817968472590163,-0.0038,-1.3804289996936026,0.001569634518345007,-0.8714433515745956,0,-0.006122431049098709,-0.006092337311537688,0.0,-0.0,0.0,0.0,-0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-10-25,47.42241287231445,110.42056274414062,49.09999847412109,115.0,196.64,114.84,-0.0012,0.0014,50566572,4748862,1.062462850065639,-1.1390451699134245,0.24153977180581787,-1.3805849417192424,-0.0026,-1.3805480234777083,0.0014797534041600686,-0.024948914751794605,0,0.008213474090947415,0.007005250772280647,0.0,0.0,0.0,0.0,0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-10-28,47.33790588378906,110.27652740478516,49.01250076293945,114.8499984741211,195.08,113.93,0.005,0.0081,45978476,16149092,1.0624792939912573,-1.1395192926930497,0.24194954713580952,-1.3814688398288593,-0.0030999999999999995,-1.3806468626876405,0.0014715044838631442,-0.5585964230709305,0,-0.001782005246188656,-0.00130442497100125,0.0,-0.0,0.0,0.0,-0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-10-29,46.2392692565918,108.2601547241211,47.875,112.75,192.84,112.62,-0.0069,0.0012,96980096,26116189,1.0656878564966232,-1.1584249550057741,0.22753080654291225,-1.3859557615486864,-0.0081,-1.3810456228727372,0.0017627164351246233,-2.785552218217103,1,-0.02320839096461791,-0.018284695103452875,0.0,-0.0,0.0,0.0,-0.0,1.005688335169248,1.00837277405573,-0.0026621493117916506
2024-10-30,46.311710357666016,107.7320556640625,47.95000076293945,112.1999969482422,191.63,111.92,0.0009,0.0025,56626752,15395446,1.06515676284248,-1.1491629871370224,0.2303865443681241,-1.3795495315051465,-0.0016,-1.3811203895831128,0.0016577422276242764,0.9475888662241039,1,0.001566657567017904,-0.004878055655881397,1.0,0.0032223566114496505,1.0,0.0008,0.0024223566114496505,1.008124470957003,1.00837277405573,-0.00024624137532824886
2024-11-01,45.9978141784668,107.20396423339844,47.625,111.6500015258789,190.5,111.26,0.0,0.0034999999999999,78483628,22034360,1.066658148108916,-1.1577484101059676,0.2236978746115108,-1.3814462847174784,-0.0034999999999999,-1.3812251213446165,0.0016054589087629353,-0.1377571058684689,0,-0.0067779008111553685,-0.00490189690903875,1.0,-0.0009380019510583093,0.0,0.0,-0.0009380019510583093,1.0071788482363357,1.00837277405573,-0.001184012351496011
2024-11-04,46.589385986328125,108.64423370361328,48.23749923706055,113.1500015258789,193.0,112.72,-0.0003,0.0038,29118288,9174086,1.059344960192658,-1.1249197262822954,0.25738391134329053,-1.382303637625586,-0.0041,-1.3813094728290936,0.0016160880836475152,-0.6151674568681671,0,0.012860867813546228,0.013434852717565171,0.0,-0.0,1.0,0.0008,-0.0008,1.0063731051577467,1.00837277405573,-0.001983065141614726
2024-11-05,46.75840377807617,108.93228149414062,48.41249847412109,113.4499969482422,194.28,113.47,-0.0032,-0.0002,40432828,11218887,1.0253364898521837,-0.9645789612267168,0.4178813558692216,-1.3824603170959384,-0.003,-1.3814091492061482,0.0016228417734433865,-0.6477328270641018,0,0.0036278175419106606,0.0026512938672211828,0.0,0.0,0.0,0.0,0.0,1.0063731051577467,1.00837277405573,-0.001983065141614726
2024-11-06,47.13266372680664,109.8444595336914,48.79999923706055,114.4000015258789,195.53,114.2,-0.0017,0.0018,66825504,16033982,1.030627437174648,-0.9900194319779612,0.39265121742406794,-1.382670649402029,-0.0034999999999999996,-1.3816074469111916,0.001513614795509996,-0.7024260690311452,0,0.008004121580085899,0.00837380826912959,0.0,-0.0,0.0,0.0,-0.0,1.0063731051577467,1.00837277405573,-0.001983065141614726
2024-11-07,47.67594528198242,110.8046417236328,49.36249923706055,115.4000015258789,196.76,114.91,0.0034999999999999,0.0043,53994208,13295992,1.0277804757079416,-0.9741257404055026,0.40604077668351124,-1.3801665170890138,-0.0008000000000001001,-1.3816797714588438,0.0013985712342837917,1.0820002104539934,0,0.011526646538052354,0.008741289219479365,0.0,0.0,0.0,0.0,0.0,1.0063731051577467,1.00837277405573,-0.001983065141614726
2024-11-08,48.05020523071289,111.81282806396484,49.75,116.4499969482422,199.35,116.42,-0.0018,0.0003,51800604,10957131,1.0262229236453353,-0.9682688645116855,0.4131099257623525,-1.381378790274038,-0.0021,-1.3816722534412675,0.0013998270772224849,0.2096424422735431,0,0.007850079248914454,0.009098773522923764,0.0,-0.0,0.0,0.0,-0.0,1.0063731051577467,1.00837277405573,-0.001983065141614726
2024-11-11,48.07435607910156,111.81282806396484,49.775001525878906,116.4499969482422,198.93,116.18,0.0009,0.0023,49456052,12282635,1.0271207499929702,-0.9720012647400251,0.40884930903764705,-1.3808505737776722,-0.0014,-1.3816087347191348,0.0014071983921022197,0.5387733142091059,0,0.0005026169664148483,0.0,0.0,0.0,0.0,0.0,0.0,1.0063731051577467,1.00837277405573,-0.001983065141614726
2024-11-12,46.842918395996094,109.17232513427734,48.5,113.6999969482422,193.63,113.09,0.0019,0.0054,105088348,23345159,1.0305397128644949,-0.9894484172778877,0.393367779065648,-1.3828161963435357,-0.0035000000000000005,-1.381618217218343,0.0014150351244206117,-0.8466073417669463,0,-0.02561527149899334,-0.02361538452615608,0.0,-0.0,0.0,0.0,-0.0,1.0063731051577467,1.00837277405573,-0.001983065141614726
2024-11-13,46.54109191894531,108.4521942138672,48.1875,112.9499969482422,192.29,112.3,0.0024,0.0058,36778360,12635345,1.029861800830714,-0.9859154900278928,0.396848033871513,-1.3827635238994058,-0.0034,-1.3817352066989614,0.0014077860710038992,-0.7304499040192137,0,-0.006443374738081653,-0.00659627721150402,0.0,0.0,0.0,0.0,0.0,1.0063731051577467,1.00837277405573,-0.001983065141614726
2024-11-14,46.1185417175293,107.5880355834961,47.75,112.0500030517578,191.41,111.79,-0.0021,0.0023,48586460,14095161,1.0293695766195443,-0.9844943402754551,0.39927041849304334,-1.3837647587684985,-0.004399999999999999,-1.381817304038599,0.001477718994392899,-1.3178789318462536,0,-0.009079077950124526,-0.007968106469722458,0.0,-0.0,0.0,0.0,-0.0,1.0063731051577467,1.00837277405573,-0.001983065141614726
2024-11-15,46.44451141357422,107.8280792236328,48.087501525878906,112.3000030517578,191.3,111.72,0.0055,0.0052,29542324,9154630,1.0298860239766954,-0.9821624764957813,0.39690477357741116,-1.3790672500731924,0.0002999999999999999,-1.3817158784464199,0.001594824621037774,1.6607646623262793,0,0.00706808333276121,0.002231136936694078,0.0,0.0,0.0,0.0,0.0,1.0063731051577467,1.00837277405573,-0.001983065141614726
2024-11-18,45.79256820678711,106.8601531982422,47.41249847412109,110.4000015258789,189.66,109.87,-0.0001,0.0048,53578064,16562756,1.034530410610046,-1.0087087267465633,0.38366646244783453,-1.3923751891943978,-0.0049,-1.3823475793439643,0.0028103789075038382,-3.568063304083063,1,-0.014037034451320873,-0.008976567442911976,0.0,-0.0,0.0,0.0,-0.0,1.0063731051577467,1.00837277405573,-0.001983065141614726
2024-11-19,46.42036437988281,107.87647247314452,48.0625,111.4499969482422,192.08,111.28,0.0009,0.0015,30473284,8548471,1.0378934369447663,-1.0206272267844003,0.36730665188463973,-1.38793387866904,-0.0006000000000000001,-1.3826056464177123,0.0030758870449713797,-1.7322587511913339,1,0.013709564623253678,0.009510741323914162,1.0,0.002099411649669758,1.0,0.0008,0.001299411649669758,1.007680798094503,1.00837277405573,-0.0006862303098920108
2024-11-20,46.227195739746094,107.63449096679688,47.86249923706055,111.1999969482422,190.49,110.36,0.005,0.0076,312000,105997,1.0403379631929306,-1.03390375517772,0.35611234681944826,-1.3900161019971682,-0.0026,-1.3830598080884138,0.0034622167442841917,-2.009202318208016,1,-0.0041612909057738845,-0.0022431351415191925,1.0,-0.000959077882127346,0.0,0.0,-0.000959077882127346,1.0067143537288061,1.00837277405573,-0.0016446500437071743
2024-11-21,45.72013473510742,106.3761749267578,47.337501525878906,109.9000015258789,188.38,109.14,0.0051,0.0069999999999999,63506468,15293772,1.0383862604038898,-1.0235908183131435,0.36569716436605404,-1.3892879826791975,-0.0018999999999999,-1.383432878673357,0.0037151014907521314,-1.576028009037021,1,-0.010968889557856132,-0.01169063957785843,1.0,0.0003608750100011493,0.0,0.0,0.0003608750100011493,1.0070776517812763,1.00837277405573,-0.0012843685468070243
2024-11-22,46.613529205322266,108.070068359375,48.26250076293945,111.6500015258789,192.25,111.37,0.0042,0.0025,31862348,7718147,1.0426886340546646,-1.0407904457220303,0.3447531468340541,-1.3855435925560844,0.0016999999999999997,-1.3836202159382105,0.0037227198032393017,-0.5166589804046711,1,0.01954050388064199,0.015923616672469,1.0,0.001808443604086496,0.0,0.0,0.001808443604086496,1.0088988949194584,1.0088988949194584,0.0
2024-11-25,46.44451141357422,107.87647247314452,48.087501525878906,111.4499969482422,191.81,111.13,0.0028,0.0029,31306652,11840830,1.043469469791714,-1.0462085162725963,0.3410329503161016,-1.3872414665886978,-9.999999999999983e-05,-1.3839530421816835,0.0037346127288665804,-0.8805262140292615,1,-0.0036259385339298955,-0.0017913922806701565,1.0,-0.0009172731266298695,0.0,0.0,-0.0009172731266298695,1.0079734590756622,1.0088988949194584,-0.000917273126629925
2024-11-26,45.84086608886719,106.3761749267578,47.462501525878906,109.9000015258789,188.99,109.49,0.0046,0.0037,45563288,16442053,1.0410703521784443,-1.0334802452436942,0.3530013585686129,-1.3864816038123071,0.0008999999999999998,-1.3842036803808557,0.0037273193761881893,-0.6111425401332121,1,-0.012997129398816476,-0.013907551034913701,1.0,0.0004552108180486125,0.0,0.0,0.0004552108180486125,1.0084322994985393,1.0088988949194584,-0.0004624798612316017
2024-11-27,45.176856994628906,105.06947326660156,46.775001525878906,108.5500030517578,186.5,108.06,0.0032,0.0045,56290744,14483798,1.0433755599107386,-1.0459336651464919,0.34263045627388156,-1.3885641214203734,-0.0012999999999999995,-1.38433409837444,0.0038359021822875644,-1.1027452851810573,1,-0.01448509050747493,-0.012283781223153878,1.0,-0.0011006546421605257,0.0,0.0,-0.0011006546421605257,1.0073223638067916,1.0088988949194584,-0.0015626254727859612
2024-11-28,45.10441589355469,104.82748413085938,46.70000076293945,108.3000030517578,186.8,108.23,0.0,0.0006,52436456,13851843,1.0409298434289516,-1.0337544006434203,0.3540539627238388,-1.387808363367259,-0.0006,-1.3847470399675457,0.0037369899751761547,-0.8191949724374438,1,-0.0016035002409050536,-0.002303134566289944,1.0,0.0003498171626924451,0.0,0.0,0.0003498171626924451,1.0076747424580152,1.0088988949194584,-0.001213354943302658
2024-11-29,45.21307373046875,104.77908325195312,46.8125,108.25,185.68,107.58,0.0085,0.0062,32512880,10442498,1.040893664767889,-1.0306992425952388,0.35447984126917476,-1.3851790838644136,0.002300000000000001,-1.3849336799248924,0.00365579406487834,-0.0671273969939504,0,0.002409028800428148,-0.0004617193602188818,1.0,0.0014353740803235149,0.0,0.0,0.0014353740803235149,1.009121132664736,1.009121132664736,0.0
2024-12-02,46.28756332397461,107.58609771728516,47.92499923706055,111.1500015258789,191.16,110.75,0.0028,0.0036,42176312,7103918,1.031330697575853,-0.9899922558659848,0.39835314254142684,-1.3883453984074117,-0.0007999999999999999,-1.3852357679639837,0.003676592612244443,-0.8457914083468728,0,0.02376501982394008,0.026789836083813023,0.0,-0.0,1.0,0.0008,-0.0008,1.0083138357586041,1.009121132664736,-0.0008000000000001339
2024-12-03,46.91535568237305,108.84440612792967,48.57500076293945,112.4499969482422,193.91,112.35,0.002,0.0009,39812424,9426647,1.032215610280096,-0.992662976074576,0.39366529771218506,-1.386328273786761,0.0011,-1.385429165798525,0.003624272838105643,-0.2480795537198202,0,0.01356287333607109,0.011695827224360356,0.0,0.0,0.0,0.0,0.0,1.0083138357586041,1.009121132664736,-0.0008000000000001339
2024-12-04,47.19303131103516,109.7155532836914,48.86249923706055,113.3499984741211,196.12,113.62,-0.0034,-0.0024,25820996,6558572,1.0341322377150992,-1.0039944344776983,0.3843240825192691,-1.3883185169969674,-0.001,-1.3857115591782718,0.0036180522218111784,-0.7205417884738399,0,0.005918651252311502,0.008003600614420403,0.0,-0.0,0.0,0.0,-0.0,1.0083138357586041,1.009121132664736,-0.0008000000000001339
2024-12-05,47.446563720703125,110.19952392578124,49.125,113.8499984741211,196.54,113.87,-0.0002,-0.0002,29784812,7102177,1.0339434928979485,-1.0023007078141783,0.3850841372941698,-1.3873848451083481,0.0,-1.3860724755792384,0.003388548181415743,-0.3872955197471694,0,0.005372242524473769,0.00441113978469776,0.0,0.0,0.0,0.0,0.0,1.0083138357586041,1.009121132664736,-0.0008000000000001339
2024-12-06,47.26546859741211,109.86074829101562,48.9375,113.5,195.49,113.26,0.0013,0.0021,27238024,9057870,1.0344188652771886,-1.005175262276007,0.3830327392102326,-1.3882080014862397,-0.0007999999999999999,-1.3864139361398486,0.00323110539700013,-0.5552481661714628,0,-0.0038168227388825082,-0.0030742023440479826,0.0,-0.0,0.0,0.0,-0.0,1.0083138357586041,1.009121132664736,-0.0008000000000001339
2024-12-09,47.32583236694336,109.9575424194336,49.0,113.5999984741211,196.68,113.94,-0.0034999999999999,-0.003,18559456,5746969,1.0373765657723986,-1.0187114122609557,0.3689028927292899,-1.3876143049902456,-0.0004999999999998998,-1.3867521227004773,0.0029608256427832696,-0.29119657615428884,0,0.001277121994608832,0.0008810619800401209,0.0,0.0,0.0,0.0,0.0,1.0083138357586041,1.009121132664736,-0.0008000000000001339
2024-12-10,46.98779296875,109.47357177734376,48.650001525878906,113.0999984741211,195.34,113.17,-0.0038,-0.0006,17909228,7147870,1.0396202890560338,-1.0318396469598095,0.35849048423078855,-1.390330131190598,-0.0032,-1.3871278194428305,0.0029114198821748715,-1.0999140891266277,0,-0.00714280935562539,-0.004401431965837532,0.0,-0.0,0.0,0.0,-0.0,1.0083138357586041,1.009121132664736,-0.0008000000000001339
2024-12-11,46.57730865478516,108.31204986572266,48.22499847412109,111.9000015258789,192.89,111.76,0.0001,0.0013,26858756,10309955,1.0357973589650913,-1.011614142025183,0.3769333563470818,-1.3885474983722648,-0.0012,-1.3874170181664733,0.002737138762643548,-0.4130153067941659,0,-0.008735977751452073,-0.010610066820360142,0.0,0.0,0.0,0.0,0.0,1.0083138357586041,1.009121132664736,-0.0008000000000001339
2024-12-12,47.1205940246582,109.52196502685548,48.78749847412109,113.1500015258789,195.21,113.1,-0.0003,0.0004,20108964,6109045,1.0388011813934603,-1.0256301798372633,0.3623409646377187,-1.387971144474982,-0.0007,-1.3876273374517976,0.002599898952828603,-0.13223860981613655,0,0.011664164065375404,0.011170642256635333,0.0,0.0,0.0,0.0,0.0,1.0083138357586041,1.009121132664736,-0.0008000000000001339
2024-12-13,47.15681457519531,109.81234741210938,48.82500076293945,113.4499969482422,195.78,113.43,-0.0025,0.0002,18081708,4957695,1.0395748509474507,-1.031247688260061,0.3585696962051079,-1.389817384465169,-0.0027,-1.3881648441713963,0.0016885521242932108,-0.9786729529977127,0,0.0007686777148470103,0.0026513620823247486,0.0,-0.0,0.0,0.0,-0.0,1.0083138357586041,1.009121132664736,-0.0008000000000001339
2024-12-16,47.349979400634766,110.10272979736328,49.025001525878906,113.75,197.17,114.22,-0.0054,-0.0040999999999999,29374368,8613720,1.0404224302539653,-1.033890025563899,0.3544133030679273,-1.3883033286318263,-0.0013000000000001006,-1.3879612511432677,0.0013695202303159785,-0.2497790693311616,0,0.004096222935742189,0.0026443509504823215,0.0,0.0,0.0,0.0,0.0,1.0083138357586041,1.009121132664736,-0.0008000000000001339
2024-12-17,47.5914421081543,110.53829956054688,49.275001525878906,114.1999969482422,196.39,113.77,0.0036,0.0038,37176916,6227729,1.0464452504606832,-1.0612508253696005,0.3260434883928438,-1.3872943137624443,-0.0002000000000000001,-1.387929272897938,0.0013776358776762389,0.4609049065742617,0,0.005099531416402181,0.0039560305542398755,0.0,0.0,0.0,0.0,0.0,1.0083138357586041,1.009121132664736,-0.0008000000000001339
2024-12-18,47.5914421081543,110.7318878173828,49.275001525878906,114.4000015258789,197.75,114.56,-0.0033,-0.0014,26215508,6302997,1.0491741094347191,-1.0759269304184738,0.3127655969628593,-1.388692527381333,-0.0019,-1.3878630941671461,0.001301817370298261,-0.6371348494120216,0,0.0,0.0017513229134658026,0.0,-0.0,0.0,0.0,-0.0,1.0083138357586041,1.009121132664736,-0.0008000000000001339
2024-12-19,46.93949890136719,109.47357177734376,48.59999847412109,113.0999984741211,195.4,113.2,-0.0051,-0.0009,52180188,16994631,1.0516430485702175,-1.089323045267332,0.3016645322746436,-1.3909875775419756,-0.004200000000000001,-1.3879480739102852,0.001447093253451835,-2.1004200140108886,1,-0.013698748722628107,-0.011363628534124093,0.0,-0.0,0.0,0.0,-0.0,1.0083138357586041,1.009121132664736,-0.0008000000000001339
2024-12-20,46.50487518310547,108.31204986572266,48.150001525878906,111.9000015258789,190.83,110.55,0.0093,0.0121999999999999,44493576,12474749,1.048138669159647,-1.070989716881889,0.31940010922435036,-1.3903898261062393,-0.002899999999999901,-1.3881903855877928,0.0014289087301367863,-1.5392449301054392,1,-0.009259232169797627,-0.010610066820360142,1.0,0.0006754173252812579,1.0,0.0008,-0.00012458267471874218,1.0081882173239893,1.009121132664736,-0.0009244830085791689
2024-12-23,47.62765884399414,110.63510131835938,49.3125,114.3000030517578,197.13,114.2,0.0006,0.0009,44704264,9206481,1.0534657939084062,-1.0944464693525435,0.2925937847506441,-1.3870402541031877,-0.00030000000000000003,-1.3881803249635172,0.001436628983052472,0.7935736183653775,1,0.02414335392725797,0.021447765558095133,1.0,0.001347794184581419,0.0,0.0,0.001347794184581419,1.0095470475402621,1.0095470475402621,0.0
2024-12-24,47.76045989990234,110.87708282470705,49.45000076293945,114.5500030517578,197.26,114.28,0.0027,0.0024,32783608,8750488,1.0579843826305206,-1.1152390832881065,0.2711032919487639,-1.3863423752368704,0.00030000000000000035,-1.3881733635347455,0.0014456029571060668,1.2665914170101882,1,0.0027883179465777452,0.002187203730680043,1.0,0.00030055710794885115,0.0,0.0,0.00030055710794885115,1.009850474081209,1.009850474081209,0.0
2024-12-25,47.90533065795898,111.2158660888672,49.59999847412109,114.9000015258789,197.86,114.63,0.0027,0.0024,23624492,5065764,1.0570625753080345,-1.111095052704707,0.27527600147521447,-1.3863710541799215,0.00030000000000000035,-1.388063710172723,0.001496675972588032,1.1309435200422984,1,0.0030332781208610715,0.0030554850067237016,1.0,-1.1103442931315044e-05,0.0,0.0,-1.1103442931315044e-05,1.009839261264101,1.009850474081209,-1.1103442931315044e-05
2024-12-26,47.86911010742188,111.3126449584961,49.5625,115.0,198.03,114.72,0.0011,0.0024,19214244,5522500,1.057189023374545,-1.1133667360185346,0.27470553574608214,-1.3880722717646168,-0.0012999999999999997,-1.3880769055925908,0.0014954691096285425,0.0030985781947377,0,-0.0007560860146380577,0.0008701894166032176,1.0,-0.0008131377156206376,0.0,0.0,-0.0008131377156206376,1.0090181228740527,1.009850474081209,-0.0008242321299236632
2024-12-27,48.02606201171875,111.60303497314452,49.72499847412109,115.3000030517578,198.7,115.11,0.001,0.0017,27949668,6397484,1.0602166860403792,-1.1271229806869711,0.26012629733457526,-1.3872492780215464,-0.0006999999999999999,-1.3881804153004476,0.0013487897252305483,0.6903502165558028,0,0.0032787721339431197,0.002608778317653826,0.0,0.0,1.0,0.0008,-0.0008,1.0082109083757533,1.009850474081209,-0.00162357274421987
