date,price_0050,price_006208,close_0050,close_006208,nav_0050_raw,nav_006208_raw,premium_0050,premium_006208,volume_0050,volume_006208,nav_0050,nav_006208,beta,price_spread,nav_spread,mispricing_spread,premium_spread,spread_mean,spread_std,z_score,signal,ret_0050,ret_006208,position,weight_a,weight_b,gross_ret,turnover,cost,strategy_ret,equity,peak,drawdown
2024-11-15,46.44451141357422,107.8280792236328,48.087501525878906,112.3000030517578,191.3,111.72,0.0055,0.0052,29542324,9154630,47.825,111.72,1.0298860239766954,-0.9821624764957813,-0.9893895875424792,0.007227111046697932,0.0002999999999999999,-0.003105,0.0017267172992643928,1.971949896749503,0,0.00706808333276121,0.002231136936694078,0.0,0.4926384970329155,0.5073615029670844,0.0,0.0,0.0,0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-11-18,45.79256820678711,106.8601531982422,47.41249847412109,110.4000015258789,189.66,109.87,-0.0001,0.0048,53578064,16562756,47.415,109.87,1.034530410610046,-1.0087087267465633,-1.0026278986720563,-0.00608082807450705,-0.0049,-0.00326,0.001742472532442265,-0.9411913068732058,0,-0.014037034451320873,-0.008976567442911976,0.0,0.4915139114092446,0.5084860885907555,-0.0,0.0,0.0,-0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-11-19,46.42036437988281,107.87647247314452,48.0625,111.4499969482422,192.08,111.28,0.0009,0.0015,30473284,8548471,48.02,111.28,1.0378934369447663,-1.0206272267844003,-1.018987709235251,-0.0016395175491492608,-0.0006000000000000001,-0.0030549999999999996,0.0018042274917829055,1.3606931560354467,0,0.013709564623253678,0.009510741323914162,0.0,0.49070279233992325,0.5092972076600769,0.0,0.0,0.0,0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-11-20,46.227195739746094,107.63449096679688,47.86249923706055,111.1999969482422,190.49,110.36,0.005,0.0076,312000,105997,47.6225,110.36,1.0403379631929306,-1.03390375517772,-1.0301820143004425,-0.0037217408772773908,-0.0026,-0.0030199999999999997,0.0018060133472724634,0.23255642082286157,0,-0.0041612909057738845,-0.0022431351415191925,0.0,0.4901148819654843,0.5098851180345155,-0.0,0.0,0.0,-0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-11-21,45.72013473510742,106.3761749267578,47.337501525878906,109.9000015258789,188.38,109.14,0.0051,0.0069999999999999,63506468,15293772,47.095,109.14,1.0383862604038898,-1.0235908183131435,-1.0205971967538372,-0.00299362155930627,-0.0018999999999999,-0.0029299999999999947,0.0018151699934890783,0.5674399663362946,0,-0.010968889557856132,-0.01169063957785843,0.0,0.49058415444865594,0.5094158455513441,0.0,0.0,0.0,0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-11-22,46.613529205322266,108.070068359375,48.26250076293945,111.6500015258789,192.25,111.37,0.0042,0.0025,31862348,7718147,48.0625,111.37,1.0426886340546646,-1.0407904457220303,-1.0415412142858367,0.0007507685638064032,0.0016999999999999997,-0.002654999999999995,0.0020745259445803087,2.099274781970028,0,0.01954050388064199,0.015923616672469,0.0,0.4895508710081944,0.5104491289918055,0.0,0.0,0.0,0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-11-25,46.44451141357422,107.87647247314452,48.087501525878906,111.4499969482422,191.81,111.13,0.0028,0.0029,31306652,11840830,47.9525,111.13,1.043469469791714,-1.0462085162725963,-1.0452614108037892,-0.0009471054688070524,-9.999999999999983e-05,-0.002529999999999995,0.002151890233944879,1.1292397547365978,0,-0.0036259385339298955,-0.0017913922806701565,0.0,0.48936380737899043,0.5106361926210096,-0.0,0.0,0.0,-0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-11-26,45.84086608886719,106.3761749267578,47.462501525878906,109.9000015258789,188.99,109.49,0.0046,0.0037,45563288,16442053,47.2475,109.49,1.0410703521784443,-1.0334802452436942,-1.0332930025512774,-0.00018724269241676694,0.0008999999999999998,-0.0023299999999999953,0.002278295761956148,1.4177263786097343,0,-0.012997129398816476,-0.013907551034913701,0.0,0.48993901603278656,0.5100609839672136,0.0,0.0,0.0,0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-11-27,45.176856994628906,105.06947326660156,46.775001525878906,108.5500030517578,186.5,108.06,0.0032,0.0045,56290744,14483798,46.625,108.06,1.0433755599107386,-1.0459336651464919,-1.0436639048460092,-0.0022697603004826483,-0.0012999999999999995,-0.001989999999999995,0.0018364439321115816,0.37572614547868005,0,-0.01448509050747493,-0.012283781223153878,0.0,0.48938629766310965,0.5106137023368904,-0.0,0.0,0.0,-0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-11-28,45.10441589355469,104.82748413085938,46.70000076293945,108.3000030517578,186.8,108.23,0.0,0.0006,52436456,13851843,46.7,108.23,1.0409298434289516,-1.0337544006434203,-1.032240398396052,-0.0015140022473683068,-0.0006,-0.0019399999999999951,0.0018610693021401418,0.7200161748189917,0,-0.0016035002409050536,-0.002303134566289944,0.0,0.4899727461086595,0.5100272538913404,0.0,0.0,0.0,0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-11-29,45.21307373046875,104.77908325195312,46.8125,108.25,185.68,107.58,0.0085,0.0062,32512880,10442498,46.42,107.58,1.040893664767889,-1.0306992425952388,-1.031814519850716,0.0011152772554772206,0.002300000000000001,-0.0016499999999999998,0.002047720170027349,1.9289745043373017,0,0.002409028800428148,-0.0004617193602188818,0.0,0.48998143179288567,0.5100185682071142,0.0,0.0,0.0,0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-12-02,46.28756332397461,107.58609771728516,47.92499923706055,111.1500015258789,191.16,110.75,0.0028,0.0036,42176312,7103918,47.79,110.75,1.031330697575853,-0.9899922558659848,-0.987941218578464,-0.0020510372875208738,-0.0007999999999999999,-0.0014849999999999998,0.0019714475045402263,0.3474604311920306,0,0.02376501982394008,0.026789836083813023,0.0,0.49228813466629484,0.5077118653337053,-0.0,0.0,0.0,-0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-12-03,46.91535568237305,108.84440612792967,48.57500076293945,112.4499969482422,193.91,112.35,0.002,0.0009,39812424,9426647,48.4775,112.35,1.032215610280096,-0.992662976074576,-0.9926290634077057,-3.391266687025052e-05,0.0011,-0.0012799999999999999,0.0020182326818022566,1.1792495590125367,0,0.01356287333607109,0.011695827224360356,0.0,0.4920737715729741,0.507926228427026,0.0,0.0,0.0,0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-12-04,47.19303131103516,109.7155532836914,48.86249923706055,113.3499984741211,196.12,113.62,-0.0034,-0.0024,25820996,6558572,49.03,113.62,1.0341322377150992,-1.0039944344776983,-1.0019702786006217,-0.0020241558770766055,-0.001,-0.001155,0.0019497570698881795,0.07949708319759516,0,0.005918651252311502,0.008003600614420403,0.0,0.4916101232057953,0.5083898767942047,-0.0,0.0,0.0,-0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-12-05,47.446563720703125,110.19952392578124,49.125,113.8499984741211,196.54,113.87,-0.0002,-0.0002,29784812,7102177,49.135,113.87,1.0339434928979485,-1.0023007078141783,-1.001210223825721,-0.001090483988457347,0.0,-0.001114999999999995,0.0019655654068031028,0.5672668007591203,0,0.005372242524473769,0.00441113978469776,0.0,0.49165574338311974,0.5083442566168802,0.0,0.0,0.0,0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-12-06,47.26546859741211,109.86074829101562,48.9375,113.5,195.49,113.26,0.0013,0.0021,27238024,9057870,48.8725,113.26,1.0344188652771886,-1.005175262276007,-1.0032616219096582,-0.00191364036634889,-0.0007999999999999999,-0.001049999999999995,0.0019527308812882632,0.1280258341769369,0,-0.0038168227388825082,-0.0030742023440479826,0.0,0.4915408606691968,0.5084591393308032,-0.0,0.0,0.0,-0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-12-09,47.32583236694336,109.9575424194336,49.0,113.5999984741211,196.68,113.94,-0.0034999999999999,-0.003,18559456,5746969,49.17,113.94,1.0373765657723986,-1.0187114122609557,-1.017391468390601,-0.0013199438703548338,-0.0004999999999998998,-0.0010049999999999898,0.001954609935511431,0.25836356954153866,0,0.001277121994608832,0.0008810619800401209,0.0,0.4908272809257947,0.5091727190742052,0.0,0.0,0.0,0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-12-10,46.98779296875,109.47357177734376,48.650001525878906,113.0999984741211,195.34,113.17,-0.0038,-0.0006,17909228,7147870,48.835,113.17,1.0396202890560338,-1.0318396469598095,-1.0278038768891018,-0.004035770070707656,-0.0032,-0.0009899999999999898,0.0019355129878964358,-1.1418161561405455,0,-0.00714280935562539,-0.004401431965837532,0.0,0.4902873369938945,0.5097126630061056,-0.0,0.0,0.0,-0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-12-11,46.57730865478516,108.31204986572266,48.22499847412109,111.9000015258789,192.89,111.76,0.0001,0.0013,26858756,10309955,48.2225,111.76,1.0357973589650913,-1.011614142025183,-1.0093610047728085,-0.0022531372523744153,-0.0012,-0.0008799999999999898,0.0018520543359086125,-0.17278110787339238,0,-0.008735977751452073,-0.010610066820360142,0.0,0.49120802500124844,0.5087919749987516,0.0,0.0,0.0,0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-12-12,47.1205940246582,109.52196502685548,48.78749847412109,113.1500015258789,195.21,113.1,-0.0003,0.0004,20108964,6109045,48.8025,113.1,1.0388011813934603,-1.0256301798372633,-1.0239533964821717,-0.0016767833550916933,-0.0007,-0.0006949999999999899,0.0016563990747210757,-0.0030185962286003185,0,0.011664164065375404,0.011170642256635333,0.0,0.4904843145698638,0.5095156854301361,0.0,0.0,0.0,0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-12-13,47.15681457519531,109.81234741210938,48.82500076293945,113.4499969482422,195.78,113.43,-0.0025,0.0002,18081708,4957695,48.945,113.43,1.0395748509474507,-1.031247688260061,-1.0277246649147829,-0.003523023345278098,-0.0027,-0.0008449999999999899,0.0016968934463958097,-1.0931741200014755,0,0.0007686777148470103,0.0026513620823247486,0.0,0.4902982597257789,0.5097017402742211,-0.0,0.0,0.0,-0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-12-16,47.349979400634766,110.10272979736328,49.025001525878906,113.75,197.17,114.22,-0.0054,-0.0040999999999999,29374368,8613720,49.2925,114.22,1.0404224302539653,-1.033890025563899,-1.0318810580519635,-0.0020089675119354666,-0.0013000000000001006,-0.0006649999999999949,0.0014109627172514813,-0.450047327428374,0,0.004096222935742189,0.0026443509504823215,0.0,0.49009459275329226,0.5099054072467077,0.0,0.0,0.0,0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-12-17,47.5914421081543,110.53829956054688,49.275001525878906,114.1999969482422,196.39,113.77,0.0036,0.0038,37176916,6227729,49.0975,113.77,1.0464452504606832,-1.0612508253696005,-1.060250872727047,-0.000999952642553481,-0.0002000000000000001,-0.000644999999999995,0.0014147623940361672,0.31454044995531516,0,0.005099531416402181,0.0039560305542398755,0.0,0.4886522127943008,0.5113477872056992,0.0,0.0,0.0,0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-12-18,47.5914421081543,110.7318878173828,49.275001525878906,114.4000015258789,197.75,114.56,-0.0033,-0.0014,26215508,6302997,49.4375,114.56,1.0491741094347191,-1.0759269304184738,-1.0735287641570315,-0.0023981662614422916,-0.0019,-0.0006099999999999949,0.001371860051171401,-0.940329153034599,0,0.0,0.0017513229134658026,0.0,0.4880014808872722,0.5119985191127279,-0.0,0.0,0.0,-0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-12-19,46.93949890136719,109.47357177734376,48.59999847412109,113.0999984741211,195.4,113.2,-0.0051,-0.0009,52180188,16994631,48.85,113.2,1.0516430485702175,-1.089323045267332,-1.0846298288452472,-0.004693216422084756,-0.004200000000000001,-0.000725,0.0015680611561650576,-2.2161125453159394,0,-0.013698748722628107,-0.011363628534124093,0.0,0.48741422183400585,0.5125857781659942,-0.0,0.0,0.0,-0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-12-20,46.50487518310547,108.31204986572266,48.150001525878906,111.9000015258789,190.83,110.55,0.0093,0.0121999999999999,44493576,12474749,47.7075,110.55,1.048138669159647,-1.070989716881889,-1.0668942518955404,-0.004095464986348496,-0.002899999999999901,-0.0009549999999999951,0.0015305571740898433,-1.2707790554485583,0,-0.009259232169797627,-0.010610066820360142,0.0,0.48824819093440625,0.5117518090655938,0.0,0.0,0.0,0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-12-23,47.62765884399414,110.63510131835938,49.3125,114.3000030517578,197.13,114.2,0.0006,0.0009,44704264,9206481,49.2825,114.2,1.0534657939084062,-1.0944464693525435,-1.0937005763692467,-0.0007458929832968586,-0.00030000000000000003,-0.000964999999999995,0.0015253213638961093,0.43597370084779635,0,0.02414335392725797,0.021447765558095133,0.0,0.48698157182188956,0.5130184281781104,0.0,0.0,0.0,0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-12-24,47.76045989990234,110.87708282470705,49.45000076293945,114.5500030517578,197.26,114.28,0.0027,0.0024,32783608,8750488,49.315,114.28,1.0579843826305206,-1.1152390832881065,-1.1151910691711269,-4.8014116979633314e-05,0.00030000000000000035,-0.000994999999999995,0.0014922519189043374,0.8678159388468596,0,0.0027883179465777452,0.002187203730680043,0.0,0.4859123365755564,0.5140876634244438,0.0,0.0,0.0,0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-12-25,47.90533065795898,111.2158660888672,49.59999847412109,114.9000015258789,197.86,114.63,0.0027,0.0024,23624492,5065764,49.465,114.63,1.0570625753080345,-1.111095052704707,-1.1110183596446763,-7.669306003066367e-05,0.00030000000000000035,-0.000914999999999995,0.0015177112269536143,0.8005475471369953,0,0.0030332781208610715,0.0030554850067237016,0.0,0.4861300827711842,0.5138699172288159,-0.0,0.0,0.0,-0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-12-26,47.86911010742188,111.3126449584961,49.5625,115.0,198.03,114.72,0.0011,0.0024,19214244,5522500,49.5075,114.72,1.057189023374545,-1.1133667360185346,-1.1115888253738087,-0.0017779106447259885,-0.0012999999999999997,-0.0009499999999999949,0.0015181359761580171,-0.23054588356818878,0,-0.0007560860146380577,0.0008701894166032176,0.0,0.4861002020901477,0.5138997979098522,-0.0,0.0,0.0,-0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-12-27,48.02606201171875,111.60303497314452,49.72499847412109,115.3000030517578,198.7,115.11,0.001,0.0017,27949668,6397484,49.675,115.11,1.0602166860403792,-1.1271229806869711,-1.1261680637853155,-0.0009549169016556114,-0.0006999999999999999,-0.0010999999999999949,0.0013146942810522806,0.30425324409248605,0,0.0032787721339431197,0.002608778317653826,0.0,0.4853858367305741,0.5146141632694259,0.0,0.0,0.0,0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-12-30,47.76045989990234,111.26424407958984,49.45000076293945,114.9499969482422,198.07,114.76,-0.0014,0.0017,34709064,6845631,49.5175,114.76,1.0613412579886485,-1.1347442122382225,-1.1314488041814084,-0.003295408056814164,-0.0031,-0.0012149999999999952,0.0013857450969367365,-1.360279032678447,0,-0.005530374565201779,-0.0030356781393642285,0.0,0.4851210327860748,0.5148789672139251,-0.0,0.0,0.0,-0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2024-12-31,47.26546859741211,110.4415054321289,48.9375,114.0999984741211,196.17,113.65,-0.0021,0.004,31346136,6843253,49.0425,113.65,1.064532879224264,-1.1523000681285684,-1.1458783716020853,-0.006421696526483167,-0.0060999999999999995,-0.0015749999999999952,0.0016606514257648214,-2.724834320914754,1,-0.010364039699945149,-0.007394456811052552,0.0,0.48437107011623093,0.5156289298837692,-0.0,0.0,0.0,-0.0,0.9997326735438653,1.0038900965206494,-0.004141312869997638
2025-01-02,46.85498809814453,109.18319702148438,48.51250076293945,112.8000030517578,194.25,112.55,-0.001,0.0022,51190808,18077255,48.5625,112.55,1.0554585784689943,-1.1062383214908524,-1.1024988538541636,-0.0037394676366888646,-0.0032,-0.0016849999999999949,0.001693105213256959,-0.8948055845186728,1,-0.008684574837581338,-0.011393437691030184,1.0,0.4865094390492893,0.5134905609507107,0.0016252950785107896,1.0,0.0008,0.0008252950785107895,1.0005577479991674,1.0038900965206494,-0.0033194355966170708
2025-01-03,47.32583236694336,109.86074829101562,49.0,113.5,195.58,113.31,0.0021,0.0017,28453484,6607982,48.895,113.31,1.0586075362132181,-1.117566687484862,-1.1176733980050622,0.00010671052020017058,0.00039999999999999996,-0.001664999999999995,0.0017162612364028224,1.2031967839162454,1,0.010048967845484924,0.006205636838037654,1.0,0.4857652478235298,0.5142347521764702,0.0016902852343271997,0.0,0.0,0.0016902852343271997,1.0022489759867022,1.0038900965206494,-0.0016347611552650632
2025-01-06,48.81079864501953,113.24851989746094,50.53749847412109,117.0,202.45,117.29,-0.0015,-0.0025,98511172,19760601,50.6125,117.29,1.0583209818379475,-1.1174671459453656,-1.11832995615993,0.0008628102145644689,0.001,-0.0015749999999999948,0.0018087142860112122,1.423663217521594,1,0.031377499429115385,0.030836960963266602,1.0,0.4858328748643784,0.5141671251356216,-0.0006111308126996572,0.0,0.0,-0.0006111308126996572,1.00163647075548,1.0038900965206494,-0.0022448929150514774
2025-01-07,49.35408401489258,114.45844268798828,51.09999847412109,118.25,203.93,118.15,0.0023,0.0008,63775376,16972368,50.9825,118.15,1.0615225636477292,-1.1328212754297615,-1.1340554724836585,0.001234197053896935,0.0015,-0.0014750000000000002,0.0019229568788443287,1.5470965744109328,1,0.011130433939918305,0.01068378457946162,1.0,0.4850783676267726,0.5149216323732273,-0.00010217906902709219,0.0,0.0,-0.00010217906902709219,1.0015341244733946,1.0038900965206494,-0.002346842603010324
2025-01-08,48.617637634277344,113.05493927001952,50.337501525878906,116.8000030517578,200.78,116.32,0.0028,0.0040999999999999,47422868,8551270,50.195,116.32,1.0652213907065735,-1.15224601954914,-1.1506450301210673,-0.00160098942807263,-0.0012999999999998998,-0.001379999999999995,0.001879697624059445,0.042560036771938384,0,-0.01492169078435357,-0.012262122260344621,1.0,0.4842095886184243,0.5157904113815758,-0.0009005406711088447,0.0,0.0,-0.0009005406711088447,1.000632202260803,1.0038900965206494,-0.003245269846906429
2025-01-09,48.06228256225586,111.79662322998048,49.76250076293945,115.5,198.72,115.13,0.0017,0.0032,33722620,9720943,49.68,115.13,1.0618363698890052,-1.1358460864192215,-1.1339387277513309,-0.0019073586678906018,-0.0015000000000000002,-0.001394999999999995,0.0018793825973889423,-0.05586941165991614,0,-0.011422913556580094,-0.011130128839693443,0.0,0.4850045399353553,0.5149954600646447,0.0,1.0,0.0008,-0.0008,0.9998316964989943,1.0038900965206494,-0.004042673631028948
2025-01-10,48.05020523071289,111.45783996582033,49.75,115.1500015258789,198.25,114.85,0.0038,0.0026,33285296,9762081,49.5625,114.85,1.0585544353369316,-1.1174048993758054,-1.1181528260246099,0.000747926648804409,0.0012000000000000001,-0.0012999999999999952,0.001962543998836308,1.273856790717748,0,-0.0002512850180872439,-0.00303035328234591,0.0,0.4857777782477372,0.5142222217522626,0.0,0.0,0.0,0.0,0.9998316964989943,1.0038900965206494,-0.004042673631028948
2025-01-13,46.93949890136719,109.18319702148438,48.59999847412109,112.8000030517578,193.5,112.1,0.0046999999999999,0.0062,83504716,29447262,48.375,112.1,1.063265578019419,-1.1410747400562644,-1.138983199125394,-0.0020915409308703836,-0.0015000000000001002,-0.00124,0.0019356489459882054,-0.13432187718696204,0,-0.023115537675909015,-0.02040810179915109,0.0,0.48466858103643906,0.5153314189635609,-0.0,0.0,0.0,-0.0,0.9998316964989943,1.0038900965206494,-0.004042673631028948
2025-01-14,47.229251861572266,109.61875915527344,48.900001525878906,113.25,196.19,113.67,-0.003,-0.0037,43511100,9437785,49.0475,113.67,1.066523812285653,-1.1544579896748752,-1.1553874257268322,0.0009294360519569445,0.0007000000000000001,-0.001139999999999995,0.001983457905567416,0.9276728257429889,0,0.0061729027149166615,0.003989278072736413,0.0,0.4839044167093155,0.5160955832906845,0.0,0.0,0.0,0.0,0.9998316964989943,1.0038900965206494,-0.004042673631028948
2025-01-15,46.86706161499024,109.13479614257812,48.525001525878906,112.75,192.99,111.82,0.0058,0.0083,69536468,16465982,48.2475,111.82,1.0698117159128346,-1.172865988066004,-1.1698406377093398,-0.0030253503566641804,-0.0025000000000000005,-0.001254999999999995,0.001992743414438864,-0.6247668370042436,0,-0.007668769508430762,-0.004414965252523828,0.0,0.48313573273933136,0.5168642672606688,-0.0,0.0,0.0,-0.0,0.9998316964989943,1.0038900965206494,-0.004042673631028948
2025-01-16,47.8208236694336,111.11907196044922,49.51250076293945,114.8000030517578,198.38,114.94,-0.0017,-0.0012,62348392,15590285,49.595,114.94,1.073245164900439,-1.188170006136442,-1.1880253422237876,-0.00014466391265433032,-0.0005,-0.0011849999999999949,0.0019934828025870983,0.34361971877109593,0,0.020350370208366275,0.018181880463484346,0.0,0.4823356238469857,0.5176643761530143,0.0,0.0,0.0,0.0,0.9998316964989943,1.0038900965206494,-0.004042673631028948
2025-01-17,48.05337524414063,111.60303497314452,49.07500076293945,115.3000030517578,197.13,115.79,-0.0042,-0.0042,60550264,9773697,49.2825,115.79,1.0732076144430451,-1.187805980528263,-1.2020755039623854,0.014269523434122355,0.0,-0.000974999999999995,0.001876972646521376,0.5194534943314056,0,0.004862977189907136,0.004355355063328403,0.0,0.48234436003103537,0.5176556399689648,0.0,0.0,0.0,0.0,0.9998316964989943,1.0038900965206494,-0.004042673631028948
2025-01-20,48.54296875,112.81295776367188,49.57500076293945,116.5500030517578,197.82,116.2,0.0024,0.003,29670284,12597731,49.455,116.2,1.07133019602025,-1.1803691802128418,-1.193447076555942,0.013077896343100193,-0.0006000000000000003,-0.00086,0.0018224910656051323,0.14266187906587646,0,0.010188535214684435,0.010841307235224473,0.0,0.482781548746477,0.5172184512535231,-0.0,0.0,0.0,-0.0,0.9998316964989943,1.0038900965206494,-0.004042673631028948
2025-01-21,48.64088821411133,112.95814514160156,49.67499923706055,116.6999969482422,198.15,116.39,0.0028,0.0027,42450952,7033397,49.5375,116.39,1.0707506159186069,-1.176992243840656,-1.1907735657617544,0.013781321921098488,9.999999999999983e-05,-0.0008399999999999999,0.001831134247284713,0.5133430284501933,0,0.0020171709030738505,0.0012869743051489024,0.0,0.48291667394066634,0.5170833260593335,0.0,0.0,0.0,0.0,0.9998316964989943,1.0038900965206494,-0.004042673631028948
2025-01-22,49.2773551940918,114.6036376953125,50.32500076293945,118.4000015258789,200.15,117.57,0.0056999999999999,0.0070999999999999,51457596,11715349,50.0375,117.57,1.065698680547302,-1.1555238475200422,-1.1674490139730094,0.01192516645296715,-0.0014000000000000002,-0.0009249999999999999,0.001814814765087322,-0.26173470104930796,0,0.013085019689172084,0.014567276681537011,0.0,0.4840977096112838,0.5159022903887162,-0.0,0.0,0.0,-0.0,0.9998316964989943,1.0038900965206494,-0.004042673631028948
2025-02-03,47.17211151123047,109.52196502685548,48.17499923706055,113.1500015258789,191.44,112.46,0.0066,0.0060999999999999,223159112,61717553,47.86,112.46,1.033167047143243,-0.9980788661844038,-1.0109521377165875,0.012873271532183761,0.0005000000000001002,-0.000914999999999995,0.0018224549665940108,0.7764252208901442,0,-0.042722335128767996,-0.04434128593690234,0.0,0.4918435016960743,0.5081564983039257,0.0,0.0,0.0,0.0,0.9998316964989943,1.0038900965206494,-0.004042673631028948
2025-02-04,47.45363235473633,109.90914916992188,48.462501525878906,113.5500030517578,193.59,113.71,0.0013,-0.0014,77136476,11241322,48.3975,113.71,1.0378441364708282,-1.0177553859909874,-1.0333441357459447,0.015588749754957387,0.0027,-0.000714999999999995,0.0019897831143381637,1.7162674541722018,0,0.005967950860941151,0.0035352191039619285,0.0,0.4907146636502909,0.5092853363497091,0.0,0.0,0.0,0.0,0.9998316964989943,1.0038900965206494,-0.004042673631028948
2025-02-05,48.175777435302734,111.74822235107422,49.20000076293945,115.4499969482422,196.61,115.48,0.001,-0.0003,60958500,10338852,49.1525,115.48,1.0328720652088028,-0.9964247966036663,-1.0102822827249902,0.01385748612132387,0.0013,-0.000614999999999995,0.0020401947791429433,0.9386358692695308,0,0.015217909456710421,0.01673266688935149,0.0,0.49191487113936344,0.5080851288606364,-0.0,0.0,0.0,-0.0,0.9998316964989943,1.0038900965206494,-0.004042673631028948
2025-02-06,48.38385009765625,112.1837921142578,49.41249847412109,115.9000015258789,197.65,116.1,0.0,-0.0017,44838828,8010412,49.4125,116.1,1.0345067756292463,-1.0038492060740931,-1.0183092646445924,0.014460058570499257,0.0017,-0.000374999999999995,0.0020146502896219234,1.029955427345853,0,0.00431903071274653,0.003897778005051089,0.0,0.49151962135427785,0.508480378645722,0.0,0.0,0.0,0.0,0.9998316964989943,1.0038900965206494,-0.004042673631028948
2025-02-07,48.60416793823242,112.81295776367188,49.63750076293945,116.5500030517578,199.16,116.98,-0.0031,-0.0037,22434376,5748953,49.79,116.98,1.0335693077523214,-1.0006614442003063,-1.0140459629143792,0.013384518714072868,0.0006000000000000003,-3.999999999999504e-05,0.0015052189908868173,0.42518730090093526,0,0.004553540905312126,0.005608347137822545,0.0,0.49174621006907676,0.5082537899309233,-0.0,0.0,0.0,-0.0,0.9998316964989943,1.0038900965206494,-0.004042673631028948
2025-02-10,48.05337524414063,111.74822235107422,49.07500076293945,115.4499969482422,196.54,115.44,-0.0012,0.0001,65528040,11856240,49.135,115.44,1.0360015733779049,-1.0137283088066429,-1.0251418071517522,0.011413498345109296,-0.0013,5.5000000000004955e-05,0.0013469165566308582,-1.0060014433183346,0,-0.011332211155054672,-0.00943805954301935,0.0,0.4911587560027827,0.5088412439972173,-0.0,0.0,0.0,-0.0,0.9998316964989943,1.0038900965206494,-0.004042673631028948
2025-02-11,48.34713363647461,112.23218536376952,49.375,115.9499969482422,197.79,116.18,-0.0015,-0.002,19842444,3485635,49.4475,116.18,1.034412363891859,-1.0046088385610945,-1.017864844448718,0.013256005887623434,0.0005,6.000000000000498e-05,0.0013484494018960059,0.32630071204846617,0,0.0061131687595616935,0.00433083410646895,0.0,0.4915424314896446,0.5084575685103554,0.0,0.0,0.0,0.0,0.9998316964989943,1.0038900965206494,-0.004042673631028948
2025-02-12,48.27368927001953,112.1837921142578,49.29999923706055,115.9000015258789,196.65,115.52,0.0028,0.0033,27301116,5106869,49.1625,115.52,1.0360847450142068,-1.0135768459094092,-1.0256950013635144,0.012118155454105217,-0.0005,-1.499999999999502e-05,0.001335063570337427,-0.3632785814666675,0,-0.0015191048761507009,-0.00043118869471237,0.0,0.491138692752704,0.5088613072472962,-0.0,0.0,0.0,-0.0,0.9998316964989943,1.0038900965206494,-0.004042673631028948
2025-02-13,48.065616607666016,111.65142822265624,49.087501525878906,115.3499984741211,196.65,115.52,-0.0015,-0.0015,56673980,10806064,49.1625,115.52,1.0357649484921223,-1.0114600662415154,-1.0241761457943674,0.012716079552852033,0.0,-8.999999999999502e-05,0.001286733931520549,0.06994452994150929,0,-0.004310270573886665,-0.004745461724625533,0.0,0.49121584529721535,0.5087841547027846,0.0,0.0,0.0,0.0,0.9998316964989943,1.0038900965206494,-0.004042673631028948
2025-02-14,47.49034881591797,110.34471893310548,48.5,114.0,193.22,113.51,0.004,0.0043,92217264,18928780,48.305,113.51,1.0320505785161551,-0.9938361649086254,-1.006015705860618,0.012179540951992696,-0.0002999999999999999,-4.000000000000003e-05,0.00125631038739386,-0.20695522588120455,0,-0.011968384727978232,-0.011703471333523008,0.0,0.49211373504798317,0.5078862649520169,0.0,0.0,0.0,0.0,0.9998316964989943,1.0038900965206494,-0.004042673631028948
